"hed__Contact__r.csuoee__PIDM__c","hed__Course_Offering__r.lms_hed__LMS_Reference_Code__c","hed__Grade__c","csuoee__Banner_Enrollment_Reference__c","hed__Status__c","hed__Verification_Status__c","hed__Verification_Status_Date__c","csuoee__Banner_Status__c","csuoee__Via_XE__c"
"1.2436209E7","2024FA-LEAP-500-801","","202490-70957-12436209","RE","Verified","2024-10-31","","false"
"1.2436209E7","2024FA-LEAP-600-802","","202490-77069-12436209","RE","Verified","2024-10-31","","false"
"1.2436206E7","2024FA-NRRT-630-821","","202490-77050-12436206","RE","Verified","2024-10-31","","false"
"1.2436206E7","2024FA-NRRT-631-821","","202490-77051-12436206","RE","Verified","2024-10-31","","false"
"1.2436205E7","2024FA-CIS-600A-801","","202490-73536-12436205","RW","Verified","2024-10-31","","true"
"1.2436204E7","2024FA-ECON-202-801","","202490-71260-12436204","RE","Verified","2024-10-31","","false"
"1.2436204E7","2024FA-SOCR-100-801","","202490-77079-12436204","RE","Verified","2024-10-31","","false"
"1.2436202E7","2024FA-CS-320-801","","202490-72330-12436202","RE","Verified","2024-10-31","","false"
"1.2436191E7","2024FA-NRRT-631-821","","202490-77051-12436191","RE","Verified","2024-10-31","","false"
"1.2436191E7","2024FA-NRRT-630-821","","202490-77050-12436191","RE","Verified","2024-10-31","","false"
"1.243619E7","2024FA-NRRT-630-821","","202490-77050-12436190","RE","Verified","2024-10-31","","false"
"1.243619E7","2024FA-NRRT-631-821","","202490-77051-12436190","RE","Verified","2024-10-31","","false"
"1.2436187E7","2024FA-NR-569-801","","202490-72395-12436187","RE","Verified","2024-10-31","","false"
"1.2436187E7","2024FA-NR-572-801","","202490-72398-12436187","RE","Verified","2024-10-31","","false"
"1.2436186E7","2024FA-NRRT-631-821","","202490-77051-12436186","RE","Verified","2024-10-31","","false"
"1.2436186E7","2024FA-NRRT-630-821","","202490-77050-12436186","RE","Verified","2024-10-31","","false"
"1.2436184E7","2024FA-NRRT-679A-820","","202490-77047-12436184","RE","Verified","2024-10-31","","false"
"1.2436184E7","2024FA-NRRT-601-820","","202490-77044-12436184","RE","Verified","2024-10-31","","false"
"1.2436184E7","2024FA-NRRT-655-820","","202490-77046-12436184","RE","Verified","2024-10-31","","false"
"1.2436184E7","2024FA-NRRT-602-820","","202490-77045-12436184","RE","Verified","2024-10-31","","false"
"1.2436183E7","2024FA-NRRT-630-821","","202490-77050-12436183","RE","Verified","2024-10-31","","false"
"1.2436183E7","2024FA-NRRT-631-821","","202490-77051-12436183","RE","Verified","2024-10-31","","false"
"1.2436182E7","2024FA-BUS-620-801","","202490-70782-12436182","RE","Verified","2024-10-31","","false"
"1.2436182E7","2024FA-BUS-500-802","","202490-70778-12436182","RE","Verified","2024-10-31","","false"
"1.243618E7","2024FA-NRRT-655-820","","202490-77046-12436180","RE","Verified","2024-10-31","","false"
"1.243618E7","2024FA-NRRT-679A-820","","202490-77047-12436180","RE","Verified","2024-10-31","","false"
"1.243618E7","2024FA-NRRT-602-820","","202490-77045-12436180","RE","Verified","2024-10-31","","false"
"1.243618E7","2024FA-NRRT-601-820","","202490-77044-12436180","RE","Verified","2024-10-31","","false"
"1.2436172E7","2024FA-NRRT-631-821","","202490-77051-12436172","RE","Verified","2024-10-31","","false"
"1.2436172E7","2024FA-NRRT-630-821","","202490-77050-12436172","RE","Verified","2024-10-31","","false"
"1.2436166E7","2024FA-NRRT-630-821","","202490-77050-12436166","RE","Verified","2024-10-31","","false"
"1.2436166E7","2024FA-NRRT-631-821","","202490-77051-12436166","RE","Verified","2024-10-31","","false"
"1.2436165E7","2024FA-NRRT-679A-820","","202490-77047-12436165","RE","Verified","2024-10-31","","false"
"1.2436165E7","2024FA-NRRT-602-820","","202490-77045-12436165","RE","Verified","2024-10-31","","false"
"1.2436165E7","2024FA-NRRT-655-820","","202490-77046-12436165","RE","Verified","2024-10-31","","false"
"1.2436165E7","2024FA-NRRT-601-820","","202490-77044-12436165","RE","Verified","2024-10-31","","false"
"1.2436164E7","2024FA-NRRT-631-821","","202490-77051-12436164","RE","Verified","2024-10-31","","false"
"1.2436164E7","2024FA-NRRT-630-821","","202490-77050-12436164","RE","Verified","2024-10-31","","false"
"1.2436163E7","2024FA-NRRT-679A-820","","202490-77047-12436163","RE","Verified","2024-10-31","","false"
"1.2436163E7","2024FA-NRRT-655-820","","202490-77046-12436163","RE","Verified","2024-10-31","","false"
"1.2436163E7","2024FA-NRRT-602-820","","202490-77045-12436163","RE","Verified","2024-10-31","","false"
"1.2436163E7","2024FA-NRRT-601-820","","202490-77044-12436163","RE","Verified","2024-10-31","","false"
"1.2436162E7","2024FA-CS-150B-801","","202490-75466-12436162","RE","Verified","2024-10-31","","false"
"1.2436162E7","2024FA-MATH-101-801","","202490-71099-12436162","RW","Verified","2024-10-31","","true"
"1.2436155E7","2024FA-SPMT-568-801","","202490-75706-12436155","RE","Verified","2024-10-31","","false"
"1.2436155E7","2024FA-SPMT-545-801","","202490-76917-12436155","RE","Verified","2024-10-31","","false"
"1.2436155E7","2024FA-SPMT-575-801","","202490-75475-12436155","RE","Verified","2024-10-31","","false"
"1.2436155E7","2024FA-SPMT-511-801","","202490-76919-12436155","RE","Verified","2024-10-31","","false"
"1.2436153E7","2024FA-NRRT-655-820","","202490-77046-12436153","RE","Verified","2024-10-31","","false"
"1.2436153E7","2024FA-NRRT-602-820","","202490-77045-12436153","RE","Verified","2024-10-31","","false"
"1.2436153E7","2024FA-NRRT-601-820","","202490-77044-12436153","RE","Verified","2024-10-31","","false"
"1.2436153E7","2024FA-NRRT-679A-820","","202490-77047-12436153","RE","Verified","2024-10-31","","false"
"1.2436147E7","2024FA-NRRT-630-821","","202490-77050-12436147","RE","Verified","2024-10-31","","false"
"1.2436147E7","2024FA-NRRT-631-821","","202490-77051-12436147","RE","Verified","2024-10-31","","false"
"1.2436142E7","2024FA-NRRT-601-820","","202490-77044-12436142","RE","Verified","2024-10-31","","false"
"1.2436142E7","2024FA-NRRT-655-820","","202490-77046-12436142","RE","Verified","2024-10-31","","false"
"1.2436142E7","2024FA-NRRT-679A-820","","202490-77047-12436142","RE","Verified","2024-10-31","","false"
"1.2436142E7","2024FA-NRRT-602-820","","202490-77045-12436142","RE","Verified","2024-10-31","","false"
"1.2436139E7","2024FA-NRRT-630-821","","202490-77050-12436139","RE","Verified","2024-10-31","","false"
"1.2436139E7","2024FA-NRRT-631-821","","202490-77051-12436139","RE","Verified","2024-10-31","","false"
"1.2436138E7","2024FA-NRRT-679A-820","","202490-77047-12436138","RE","Verified","2024-10-31","","false"
"1.2436138E7","2024FA-NRRT-602-820","","202490-77045-12436138","RE","Verified","2024-10-31","","false"
"1.2436138E7","2024FA-NRRT-601-820","","202490-77044-12436138","RE","Verified","2024-10-31","","false"
"1.2436138E7","2024FA-NRRT-655-820","","202490-77046-12436138","RE","Verified","2024-10-31","","false"
"1.243613E7","2024FA-NRRT-630-821","","202490-77050-12436130","RE","Verified","2024-10-31","","false"
"1.243613E7","2024FA-NRRT-631-821","","202490-77051-12436130","RE","Verified","2024-10-31","","false"
"1.2436122E7","2024FA-NRRT-601-820","","202490-77044-12436122","RE","Verified","2024-10-31","","false"
"1.2436122E7","2024FA-NRRT-602-820","","202490-77045-12436122","RE","Verified","2024-10-31","","false"
"1.2436122E7","2024FA-NRRT-679A-820","","202490-77047-12436122","RE","Verified","2024-10-31","","false"
"1.2436122E7","2024FA-NRRT-655-820","","202490-77046-12436122","RE","Verified","2024-10-31","","false"
"1.2436111E7","2024FA-NRRT-631-821","","202490-77051-12436111","RE","Verified","2024-10-31","","false"
"1.2436111E7","2024FA-NRRT-630-821","","202490-77050-12436111","RE","Verified","2024-10-31","","false"
"1.243611E7","2024FA-NRRT-631-821","","202490-77051-12436110","RE","Verified","2024-10-31","","false"
"1.243611E7","2024FA-NRRT-630-821","","202490-77050-12436110","RE","Verified","2024-10-31","","false"
"1.2436076E7","2024FA-NRRT-630-821","","202490-77050-12436076","RE","Verified","2024-10-31","","false"
"1.2436076E7","2024FA-NRRT-631-821","","202490-77051-12436076","RE","Verified","2024-10-31","","false"
"1.2436042E7","2024FA-NRRT-631-821","","202490-77051-12436042","RE","Verified","2024-10-31","","false"
"1.2436042E7","2024FA-NRRT-630-821","","202490-77050-12436042","RE","Verified","2024-10-31","","false"
"1.2436041E7","2024FA-CIS-600A-801","","202490-73536-12436041","RE","Verified","2024-10-31","","false"
"1.2436041E7","2024FA-CIS-605-801","","202490-71235-12436041","RE","Verified","2024-10-31","","false"
"1.2436041E7","2024FA-CIS-606-801","","202490-71236-12436041","RE","Verified","2024-10-31","","false"
"1.2436039E7","2024FA-NRRT-602-820","","202490-77045-12436039","RE","Verified","2024-10-31","","false"
"1.2436039E7","2024FA-NRRT-601-820","","202490-77044-12436039","RE","Verified","2024-10-31","","false"
"1.2436039E7","2024FA-NRRT-655-820","","202490-77046-12436039","RE","Verified","2024-10-31","","false"
"1.2436039E7","2024FA-NRRT-679A-820","","202490-77047-12436039","RE","Verified","2024-10-31","","false"
"1.2436038E7","2024FA-CR-CONRG-001","","202490-67542-12436038","RE","Verified","2024-10-31","","false"
"1.2436037E7","2024FA-NRRT-630-821","","202490-77050-12436037","RE","Verified","2024-10-31","","false"
"1.2436037E7","2024FA-NRRT-631-821","","202490-77051-12436037","RE","Verified","2024-10-31","","false"
"1.2436036E7","2024FA-NRRT-630-821","","202490-77050-12436036","RE","Verified","2024-10-31","","false"
"1.2436036E7","2024FA-NRRT-631-821","","202490-77051-12436036","RE","Verified","2024-10-31","","false"
"1.2436034E7","2024FA-NSCI-601-801","","202490-75480-12436034","RE","Verified","2024-10-31","","false"
"1.2436034E7","2024FA-NSCI-579-801","","202490-76752-12436034","RE","Verified","2024-10-31","","false"
"1.2436034E7","2024FA-NSCI-688A-801","","202490-75481-12436034","RW","Verified","2024-10-31","","true"
"1.2436034E7","2024FA-NSCI-693A-801","","202490-75482-12436034","RW","Verified","2024-10-31","","true"
"1.2436023E7","2024FA-NRRT-631-821","","202490-77051-12436023","RE","Verified","2024-10-31","","false"
"1.2436023E7","2024FA-NRRT-630-821","","202490-77050-12436023","RE","Verified","2024-10-31","","false"
"1.2436022E7","2024FA-NRRT-630-821","","202490-77050-12436022","RE","Verified","2024-10-31","","false"
"1.2436022E7","2024FA-NRRT-631-821","","202490-77051-12436022","RE","Verified","2024-10-31","","false"
"1.2436021E7","2024FA-NRRT-630-821","","202490-77050-12436021","RE","Verified","2024-10-31","","false"
"1.2436021E7","2024FA-NRRT-631-821","","202490-77051-12436021","RE","Verified","2024-10-31","","false"
"1.2436016E7","2024FA-NRRT-602-820","","202490-77045-12436016","RE","Verified","2024-10-31","","false"
"1.2436016E7","2024FA-NRRT-655-820","","202490-77046-12436016","RE","Verified","2024-10-31","","false"
"1.2436016E7","2024FA-NRRT-679A-820","","202490-77047-12436016","RE","Verified","2024-10-31","","false"
"1.2436016E7","2024FA-NRRT-601-820","","202490-77044-12436016","RE","Verified","2024-10-31","","false"
"1.2436014E7","2024FA-BUS-515-802","","202490-74200-12436014","RE","Verified","2024-10-31","","false"
"1.2436014E7","2024FA-BUS-620-801","","202490-70782-12436014","RE","Verified","2024-10-31","","false"
"1.2436014E7","2024FA-BUS-500-801","","202490-70927-12436014","RE","Verified","2024-10-31","","false"
"1.2436014E7","2024FA-BUS-601-801","","202490-75514-12436014","RE","Verified","2024-10-31","","false"
"1.2436014E7","2024FA-BUS-614-801","","202490-70780-12436014","RE","Verified","2024-10-31","","false"
"1.243601E7","2024FA-NRRT-655-820","","202490-77046-12436010","RE","Verified","2024-10-31","","false"
"1.243601E7","2024FA-NRRT-679A-820","","202490-77047-12436010","RE","Verified","2024-10-31","","false"
"1.243601E7","2024FA-NRRT-602-820","","202490-77045-12436010","RE","Verified","2024-10-31","","false"
"1.243601E7","2024FA-NRRT-601-820","","202490-77044-12436010","RE","Verified","2024-10-31","","false"
"1.2436009E7","2024FA-NRRT-631-821","","202490-77051-12436009","RE","Verified","2024-10-31","","false"
"1.2436009E7","2024FA-NRRT-630-821","","202490-77050-12436009","RE","Verified","2024-10-31","","false"
"1.2436008E7","2024FA-NRRT-631-821","","202490-77051-12436008","RE","Verified","2024-10-31","","false"
"1.2436008E7","2024FA-NRRT-630-821","","202490-77050-12436008","RE","Verified","2024-10-31","","false"
"1.2436007E7","2024FA-NRRT-631-821","","202490-77051-12436007","RE","Verified","2024-10-31","","false"
"1.2436007E7","2024FA-NRRT-630-821","","202490-77050-12436007","RE","Verified","2024-10-31","","false"
"1.2436005E7","2024FA-NRRT-601-820","","202490-77044-12436005","RE","Verified","2024-10-31","","false"
"1.2436005E7","2024FA-NRRT-602-820","","202490-77045-12436005","RE","Verified","2024-10-31","","false"
"1.2436005E7","2024FA-NRRT-679A-820","","202490-77047-12436005","RE","Verified","2024-10-31","","false"
"1.2436005E7","2024FA-NRRT-655-820","","202490-77046-12436005","RE","Verified","2024-10-31","","false"
"1.2436004E7","2024FA-NRRT-630-821","","202490-77050-12436004","RE","Verified","2024-10-31","","false"
"1.2436004E7","2024FA-NRRT-631-821","","202490-77051-12436004","RE","Verified","2024-10-31","","false"
"1.2436003E7","2024FA-NRRT-655-820","","202490-77046-12436003","RE","Verified","2024-10-31","","false"
"1.2436003E7","2024FA-NRRT-601-820","","202490-77044-12436003","RE","Verified","2024-10-31","","false"
"1.2436003E7","2024FA-NRRT-679A-820","","202490-77047-12436003","RE","Verified","2024-10-31","","false"
"1.2436003E7","2024FA-NRRT-602-820","","202490-77045-12436003","RE","Verified","2024-10-31","","false"
"1.2436002E7","2024FA-NRRT-630-821","","202490-77050-12436002","RE","Verified","2024-10-31","","false"
"1.2436002E7","2024FA-NRRT-631-821","","202490-77051-12436002","RE","Verified","2024-10-31","","false"
"1.2436001E7","2024FA-NRRT-631-821","","202490-77051-12436001","RE","Verified","2024-10-31","","false"
"1.2436001E7","2024FA-NRRT-630-821","","202490-77050-12436001","RE","Verified","2024-10-31","","false"
"1.2435999E7","2024FA-NRRT-630-821","","202490-77050-12435999","RE","Verified","2024-10-31","","false"
"1.2435999E7","2024FA-NRRT-631-821","","202490-77051-12435999","RE","Verified","2024-10-31","","false"
"1.2435998E7","2024FA-BUS-640-801","","202490-70933-12435998","RW","Verified","2024-10-31","","true"
"1.2435998E7","2024FA-BUS-641-801","","202490-70784-12435998","RW","Verified","2024-10-31","","true"
"1.2435998E7","2024FA-BUS-601-801","","202490-75514-12435998","RW","Verified","2024-10-31","","true"
"1.2435997E7","2024FA-NRRT-630-821","","202490-77050-12435997","RE","Verified","2024-10-31","","false"
"1.2435997E7","2024FA-NRRT-631-821","","202490-77051-12435997","RE","Verified","2024-10-31","","false"
"1.2435996E7","2024FA-NRRT-679A-820","","202490-77047-12435996","RE","Verified","2024-10-31","","false"
"1.2435996E7","2024FA-NRRT-602-820","","202490-77045-12435996","RE","Verified","2024-10-31","","false"
"1.2435996E7","2024FA-NRRT-601-820","","202490-77044-12435996","RE","Verified","2024-10-31","","false"
"1.2435996E7","2024FA-NRRT-655-820","","202490-77046-12435996","RE","Verified","2024-10-31","","false"
"1.2435995E7","2024FA-NRRT-630-821","","202490-77050-12435995","RE","Verified","2024-10-31","","false"
"1.2435995E7","2024FA-NRRT-631-821","","202490-77051-12435995","RE","Verified","2024-10-31","","false"
"1.2435993E7","2024FA-NRRT-631-821","","202490-77051-12435993","RE","Verified","2024-10-31","","false"
"1.2435993E7","2024FA-NRRT-630-821","","202490-77050-12435993","RE","Verified","2024-10-31","","false"
"1.2435938E7","2024FA-NRRT-630-821","","202490-77050-12435938","RE","Verified","2024-10-31","","false"
"1.2435938E7","2024FA-NRRT-631-821","","202490-77051-12435938","RE","Verified","2024-10-31","","false"
"1.2435937E7","2024FA-NRRT-631-821","","202490-77051-12435937","RE","Verified","2024-10-31","","false"
"1.2435937E7","2024FA-NRRT-630-821","","202490-77050-12435937","RE","Verified","2024-10-31","","false"
"1.2435936E7","2024FA-NRRT-631-821","","202490-77051-12435936","RE","Verified","2024-10-31","","false"
"1.2435936E7","2024FA-NRRT-630-821","","202490-77050-12435936","RE","Verified","2024-10-31","","false"
"1.2435935E7","2024FA-NRRT-655-820","","202490-77046-12435935","RE","Verified","2024-10-31","","false"
"1.2435935E7","2024FA-NRRT-679A-820","","202490-77047-12435935","RE","Verified","2024-10-31","","false"
"1.2435935E7","2024FA-NRRT-602-820","","202490-77045-12435935","RE","Verified","2024-10-31","","false"
"1.2435935E7","2024FA-NRRT-601-820","","202490-77044-12435935","RE","Verified","2024-10-31","","false"
"1.2435934E7","2024FA-NRRT-679A-820","","202490-77047-12435934","RE","Verified","2024-10-31","","false"
"1.2435934E7","2024FA-NRRT-601-820","","202490-77044-12435934","RE","Verified","2024-10-31","","false"
"1.2435934E7","2024FA-NRRT-602-820","","202490-77045-12435934","RE","Verified","2024-10-31","","false"
"1.2435934E7","2024FA-NRRT-655-820","","202490-77046-12435934","RE","Verified","2024-10-31","","false"
"1.2435932E7","2024FA-NRRT-655-820","","202490-77046-12435932","RE","Verified","2024-10-31","","false"
"1.2435932E7","2024FA-NRRT-602-820","","202490-77045-12435932","RE","Verified","2024-10-31","","false"
"1.2435932E7","2024FA-NRRT-679A-820","","202490-77047-12435932","RE","Verified","2024-10-31","","false"
"1.2435932E7","2024FA-NRRT-601-820","","202490-77044-12435932","RE","Verified","2024-10-31","","false"
"1.2435907E7","2024FA-CIS-606-801","","202490-71236-12435907","RE","Verified","2024-10-31","","false"
"1.2435907E7","2024FA-CIS-600A-801","","202490-73536-12435907","RE","Verified","2024-10-31","","false"
"1.2435905E7","2024FA-STAA-561-801","","202490-71077-12435905","RE","Verified","2024-10-31","","false"
"1.2435904E7","2024SM-JTC-568C-733","","202460-48685-12435904","RE","Verified","2024-10-31","","false"
